Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
particulates	11	7	9	6	0.22	1.0792	0.08	0.9031	4.0
peremptory	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
permutations	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
pitiable	7	7	6	6	0.14	0.9031	0.08	0.9031	4.0
Ponderosa	10	7	1	1	0.2	1.0414	0.08	0.9031	4.0
pornographers	9	7	8	6	0.18	1.0	0.08	0.9031	4.0
predominant	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
profiteering	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
promissory	9	7	9	7	0.18	1.0	0.08	0.9031	4.0
proportionate	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
purposefully	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
radioman	11	7	7	6	0.22	1.0792	0.08	0.9031	4.0
reappearance	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
receivable	8	7	6	5	0.16	0.9542	0.08	0.9031	4.0
reconciling	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
reconstitute	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
redundancies	27	7	23	7	0.53	1.4472	0.08	0.9031	4.0
reestablished	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
refreshingly	9	7	9	7	0.18	1.0	0.08	0.9031	4.0
reinvented	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
renewable	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
repetitious	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
reproduces	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
residuals	7	7	6	6	0.14	0.9031	0.08	0.9031	4.0
resolutely	7	7	6	6	0.14	0.9031	0.08	0.9031	4.0
resonating	8	7	7	6	0.16	0.9542	0.08	0.9031	4.0
resurrecting	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
salamander	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
Saskatchewan	8	7	0	0	0.16	0.9542	0.08	0.9031	4.0
scrupulously	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
seductively	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
serenading	8	7	5	5	0.16	0.9542	0.08	0.9031	4.0
serenely	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
simplifying	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
simulating	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
solicitous	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
solidify	10	7	10	7	0.2	1.0414	0.08	0.9031	4.0
storytellers	8	7	7	6	0.16	0.9542	0.08	0.9031	4.0
subjugated	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
supervises	8	7	7	7	0.16	0.9542	0.08	0.9031	4.0
synthesizing	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
telephonic	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
totality	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
transcendental	7	7	4	4	0.14	0.9031	0.08	0.9031	4.0
transplantation	8	7	6	6	0.16	0.9542	0.08	0.9031	4.0
trepidation	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
trivialized	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
underwriting	8	7	7	6	0.16	0.9542	0.08	0.9031	4.0
undiagnosed	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
unjustified	8	7	8	7	0.16	0.9542	0.08	0.9031	4.0
unobstructed	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
viscosity	7	7	7	7	0.14	0.9031	0.08	0.9031	4.0
abdication	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
absurdities	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
accoutrements	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
acrimony	11	6	11	6	0.22	1.0792	0.07	0.8451	4.0
actuary	7	6	4	4	0.14	0.9031	0.07	0.8451	4.0
administers	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
adulterers	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
Advertiser	8	6	3	3	0.16	0.9542	0.07	0.8451	4.0
Aeronautics	9	6	2	2	0.18	1.0	0.07	0.8451	4.0
Agamemnon	72	6	0	0	1.41	1.8633	0.07	0.8451	4.0
analogies	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
androgynous	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
aneurism	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
annoyances	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
antimatter	10	6	8	6	0.2	1.0414	0.07	0.8451	4.0
aquariums	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
armadillos	8	6	4	4	0.16	0.9542	0.07	0.8451	4.0
ascendancy	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
avalanches	13	6	9	5	0.25	1.1461	0.07	0.8451	4.0
avionics	13	6	13	6	0.25	1.1461	0.07	0.8451	4.0
basilica	9	6	7	4	0.18	1.0	0.07	0.8451	4.0
biologic	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
budgetary	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
businesswomen	10	6	10	6	0.2	1.0414	0.07	0.8451	4.0
Byzantium	8	6	0	0	0.16	0.9542	0.07	0.8451	4.0
calamitous	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
camouflaging	7	6	4	3	0.14	0.9031	0.07	0.8451	4.0
Campanella	7	6	0	0	0.14	0.9031	0.07	0.8451	4.0
carcinogen	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
catalytic	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
Celestine	10	6	0	0	0.2	1.0414	0.07	0.8451	4.0
Chrysanthemum	12	6	5	3	0.24	1.1139	0.07	0.8451	4.0
coagulate	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
Colosseum	12	6	0	0	0.24	1.1139	0.07	0.8451	4.0
Comandante	19	6	7	2	0.37	1.301	0.07	0.8451	4.0
comedienne	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
communique	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
confirmations	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
confrontations	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
consternation	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
constituent	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
contortionist	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
controllable	8	6	7	6	0.16	0.9542	0.07	0.8451	4.0
convivial	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
Corinthian	6	6	1	1	0.12	0.8451	0.07	0.8451	4.0
couturier	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
curiouser	12	6	9	6	0.24	1.1139	0.07	0.8451	4.0
decimating	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
decisively	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
declassified	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
deservedly	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
destabilized	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
dialectic	7	6	6	6	0.14	0.9031	0.07	0.8451	4.0
dichotomy	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
disaffected	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
disassembled	8	6	7	6	0.16	0.9542	0.07	0.8451	4.0
disastrously	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
discontented	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
Disengaging	7	6	3	3	0.14	0.9031	0.07	0.8451	4.0
disinterest	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
dispassionate	7	6	6	6	0.14	0.9031	0.07	0.8451	4.0
dispositions	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
disquieting	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
distillation	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
dormitories	10	6	10	6	0.2	1.0414	0.07	0.8451	4.0
draconian	7	6	5	5	0.14	0.9031	0.07	0.8451	4.0
economists	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
educations	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
emancipate	8	6	7	5	0.16	0.9542	0.07	0.8451	4.0
embryonic	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
enabler	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
encircling	7	6	5	5	0.14	0.9031	0.07	0.8451	4.0
enforceable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
equivocal	8	6	6	5	0.16	0.9542	0.07	0.8451	4.0
evangelist	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
exacerbate	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
excusable	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
exhibitions	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
exhibitors	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
expeditious	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
exteriors	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
ferociously	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
filibuster	11	6	7	3	0.22	1.0792	0.07	0.8451	4.0
Filipinos	26	6	0	0	0.51	1.4314	0.07	0.8451	4.0
forgivable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
formulating	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
fragility	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
gentility	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
gentlewoman	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
grammatical	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
gyroscopic	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
handicapper	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
handicapping	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
Hiawatha	7	6	0	0	0.14	0.9031	0.07	0.8451	4.0
humanities	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
hydrocarbon	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
idolatry	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
illuminates	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
illustrator	12	6	9	5	0.24	1.1139	0.07	0.8451	4.0
imbalances	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
implantation	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
imprisoning	8	6	7	5	0.16	0.9542	0.07	0.8451	4.0
incorporates	7	6	5	4	0.14	0.9031	0.07	0.8451	4.0
ineffable	10	6	7	6	0.2	1.0414	0.07	0.8451	4.0
infuriates	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
inhabiting	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
injurious	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
inquisitor	23	6	19	6	0.45	1.3802	0.07	0.8451	4.0
insecticides	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
insurgency	8	6	7	6	0.16	0.9542	0.07	0.8451	4.0
interpreters	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
interwoven	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
intractable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
irregardless	6	6	3	3	0.12	0.8451	0.07	0.8451	4.0
irritations	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
jalapeno	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
jurisdictions	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
laborious	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
lamentable	7	6	4	4	0.14	0.9031	0.07	0.8451	4.0
legislator	8	6	4	4	0.16	0.9542	0.07	0.8451	4.0
locality	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
locomotion	8	6	7	5	0.16	0.9542	0.07	0.8451	4.0
Marianna	7	6	0	0	0.14	0.9031	0.07	0.8451	4.0
measurable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
meditations	6	6	3	3	0.12	0.8451	0.07	0.8451	4.0
melodramas	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
mesmerizing	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
metacarpal	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
metallurgy	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
mimeograph	9	6	8	5	0.18	1.0	0.07	0.8451	4.0
ministrations	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
minutiae	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
misconceptions	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
mismanagement	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
modulator	7	6	5	5	0.14	0.9031	0.07	0.8451	4.0
monopolies	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
moralizing	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
morphology	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
multimillion	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
neurologic	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
neutralizing	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
omnipresent	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
operetta	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
orangutans	9	6	9	6	0.18	1.0	0.07	0.8451	4.0
orchestration	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
ordinances	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
overcrowding	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
overtaking	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
overvalued	9	6	6	6	0.18	1.0	0.07	0.8451	4.0
parishioner	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
perforation	8	6	7	5	0.16	0.9542	0.07	0.8451	4.0
permeated	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
personify	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
perversity	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
photocopied	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
pictorial	10	6	9	6	0.2	1.0414	0.07	0.8451	4.0
Politburo	8	6	1	1	0.16	0.9542	0.07	0.8451	4.0
Praetorian	10	6	1	1	0.2	1.0414	0.07	0.8451	4.0
precipitate	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
precipitous	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
predictably	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
Primavera	8	6	3	3	0.16	0.9542	0.07	0.8451	4.0
prioritized	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
productively	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
prohibiting	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
protectorate	11	6	7	6	0.22	1.0792	0.07	0.8451	4.0
pseudomonas	7	6	4	4	0.14	0.9031	0.07	0.8451	4.0
radiated	7	6	6	5	0.14	0.9031	0.07	0.8451	4.0
rationalized	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
reassembled	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
recalcitrant	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
recombinant	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
reconstructing	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
redoubtable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
refundable	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
refurbishing	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
reimbursement	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
removable	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
replicated	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
resonated	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
rotational	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
selectively	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
Senegalese	6	6	1	1	0.12	0.8451	0.07	0.8451	4.0
separatist	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
sequentially	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
stereotyped	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
stipulations	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
stoicism	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
subcontracted	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
subservience	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
substitutions	9	6	9	6	0.18	1.0	0.07	0.8451	4.0
suburbanite	7	6	4	4	0.14	0.9031	0.07	0.8451	4.0
suggestible	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
Superwoman	17	6	1	1	0.33	1.2553	0.07	0.8451	4.0
theorizing	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
timidity	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
titillation	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
tolerances	6	6	4	4	0.12	0.8451	0.07	0.8451	4.0
triumphantly	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
uncertainties	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
undernourished	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
undervalued	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
unflappable	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
unquestioning	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
unrecognized	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
Untouchables	6	6	2	2	0.12	0.8451	0.07	0.8451	4.0
untreatable	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
unworkable	7	6	7	6	0.14	0.9031	0.07	0.8451	4.0
venerated	8	6	8	6	0.16	0.9542	0.07	0.8451	4.0
vicissitudes	6	6	5	5	0.12	0.8451	0.07	0.8451	4.0
Victorians	8	6	0	0	0.16	0.9542	0.07	0.8451	4.0
voyeuristic	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
workaholics	6	6	6	6	0.12	0.8451	0.07	0.8451	4.0
Abyssinia	8	5	0	0	0.16	0.9542	0.06	0.7782	4.0
accelerates	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
accoutrement	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
acidosis	8	5	7	5	0.16	0.9542	0.06	0.7782	4.0
acquiescence	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
Acropolis	6	5	0	0	0.12	0.8451	0.06	0.7782	4.0
advisedly	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
affirmations	10	5	9	4	0.2	1.0414	0.06	0.7782	4.0
agribusiness	7	5	6	4	0.14	0.9031	0.06	0.7782	4.0
alacrity	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
allowable	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
alphabetize	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
alternated	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
anesthetist	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
annexation	7	5	6	5	0.14	0.9031	0.06	0.7782	4.0
antecedents	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
aphorisms	5	5	3	3	0.1	0.7782	0.06	0.7782	4.0
apoplectic	8	5	5	5	0.16	0.9542	0.06	0.7782	4.0
Appalachian	5	5	0	0	0.1	0.7782	0.06	0.7782	4.0
arboreal	6	5	5	4	0.12	0.8451	0.06	0.7782	4.0
assiduously	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
atavistic	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
austerity	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
aviary	8	5	8	5	0.16	0.9542	0.06	0.7782	4.0
avuncular	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
beneficent	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
beryllium	25	5	21	5	0.49	1.415	0.06	0.7782	4.0
biofeedback	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
Bisexuals	5	5	2	2	0.1	0.7782	0.06	0.7782	4.0
Boilermaker	6	5	2	2	0.12	0.8451	0.06	0.7782	4.0
Bolshevism	6	5	0	0	0.12	0.8451	0.06	0.7782	4.0
breathtakingly	7	5	5	3	0.14	0.9031	0.06	0.7782	4.0
burgomaster	22	5	13	4	0.43	1.3617	0.06	0.7782	4.0
Calabrese	45	5	0	0	0.88	1.6628	0.06	0.7782	4.0
causality	7	5	5	5	0.14	0.9031	0.06	0.7782	4.0
certifying	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
charitably	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
circumventing	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
coexisting	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
colonials	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
concurrently	7	5	5	4	0.14	0.9031	0.06	0.7782	4.0
conflagration	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
contemplative	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
contentedly	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
cosmology	6	5	4	4	0.12	0.8451	0.06	0.7782	4.0
counterattacks	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
counterculture	9	5	9	5	0.18	1.0	0.06	0.7782	4.0
creditable	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
criminalist	7	5	6	4	0.14	0.9031	0.06	0.7782	4.0
culminated	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
cuneiform	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
demarcation	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
depressurized	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
desiccation	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
detonations	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
deviations	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
diaphanous	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
discrediting	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
disenchanted	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
disengagement	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
dissolution	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
duplication	7	5	7	5	0.14	0.9031	0.06	0.7782	4.0
dutifully	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
edifying	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
egregiously	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
elucidate	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
emanation	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
embellishing	7	5	7	5	0.14	0.9031	0.06	0.7782	4.0
endeavoring	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
entanglement	8	5	7	4	0.16	0.9542	0.06	0.7782	4.0
epithelial	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
equivocate	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
escapism	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
estuary	5	5	3	3	0.1	0.7782	0.06	0.7782	4.0
eustachian	7	5	5	3	0.14	0.9031	0.06	0.7782	4.0
excavations	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
exfoliate	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
expandable	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
expedience	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
expensively	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
exploitative	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
extinguishing	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
extrication	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
fantasizes	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
fertilizing	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
fortifying	5	5	3	3	0.1	0.7782	0.06	0.7782	4.0
governorship	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
gratuities	6	5	5	4	0.12	0.8451	0.06	0.7782	4.0
hedonism	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
hedonistic	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
hierarchical	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
humanizing	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
hypotension	6	5	5	4	0.12	0.8451	0.06	0.7782	4.0
idealizes	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
illusionist	7	5	6	4	0.14	0.9031	0.06	0.7782	4.0
immunities	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
impediments	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
impressively	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
impurity	7	5	5	5	0.14	0.9031	0.06	0.7782	4.0
inaugurate	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
incubating	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
ineptitude	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
inequity	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
inglorious	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
inorganic	7	5	7	5	0.14	0.9031	0.06	0.7782	4.0
instigation	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
interceptions	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
intermingle	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
internalized	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
inventiveness	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
ironical	6	5	5	4	0.12	0.8451	0.06	0.7782	4.0
irradiate	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
ischemia	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
jubilation	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
judiciously	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
legalities	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
legitimize	5	5	4	4	0.1	0.7782	0.06	0.7782	4.0
levitated	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
levitating	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
Liberia	18	5	0	0	0.35	1.2788	0.06	0.7782	4.0
librarians	6	5	4	4	0.12	0.8451	0.06	0.7782	4.0
liquidation	7	5	5	4	0.14	0.9031	0.06	0.7782	4.0
locomotives	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
luminaries	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
Macedonian	12	5	0	0	0.24	1.1139	0.06	0.7782	4.0
malformation	6	5	6	5	0.12	0.8451	0.06	0.7782	4.0
malignancy	7	5	7	5	0.14	0.9031	0.06	0.7782	4.0
malleable	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
mammalian	6	5	5	5	0.12	0.8451	0.06	0.7782	4.0
Mariana	15	5	0	0	0.29	1.2041	0.06	0.7782	4.0
masochism	6	5	5	4	0.12	0.8451	0.06	0.7782	4.0
masterminding	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
melancholic	5	5	5	5	0.1	0.7782	0.06	0.7782	4.0
