Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
tenfold	24	22	22	21	0.47	1.3979	0.26	1.3617	2.0
Titans	81	22	4	4	1.59	1.9138	0.26	1.3617	2.0
Tori	82	22	0	0	1.61	1.9191	0.26	1.3617	2.0
transcends	23	22	23	22	0.45	1.3802	0.26	1.3617	2.0
truest	22	22	22	22	0.43	1.3617	0.26	1.3617	2.0
tyrants	27	22	27	22	0.53	1.4472	0.26	1.3617	2.0
Ukraine	33	22	1	1	0.65	1.5315	0.26	1.3617	2.0
unearthed	26	22	26	22	0.51	1.4314	0.26	1.3617	2.0
unglued	25	22	25	22	0.49	1.415	0.26	1.3617	2.0
unmanned	29	22	26	20	0.57	1.4771	0.26	1.3617	2.0
unturned	22	22	22	22	0.43	1.3617	0.26	1.3617	2.0
vanguard	26	22	17	14	0.51	1.4314	0.26	1.3617	2.0
veggies	25	22	24	22	0.49	1.415	0.26	1.3617	2.0
ventured	24	22	24	22	0.47	1.3979	0.26	1.3617	2.0
volley	24	22	18	17	0.47	1.3979	0.26	1.3617	2.0
wackos	25	22	21	19	0.49	1.415	0.26	1.3617	2.0
walkers	26	22	18	15	0.51	1.4314	0.26	1.3617	2.0
Webber	93	22	7	2	1.82	1.9731	0.26	1.3617	2.0
wherein	25	22	21	19	0.49	1.415	0.26	1.3617	2.0
Wildcats	81	22	13	8	1.59	1.9138	0.26	1.3617	2.0
Winkle	34	22	8	4	0.67	1.5441	0.26	1.3617	2.0
wiper	29	22	22	19	0.57	1.4771	0.26	1.3617	2.0
wisecracks	24	22	23	21	0.47	1.3979	0.26	1.3617	2.0
woolly	24	22	21	20	0.47	1.3979	0.26	1.3617	2.0
worshiped	22	22	22	22	0.43	1.3617	0.26	1.3617	2.0
yodel	43	22	31	18	0.84	1.6435	0.26	1.3617	2.0
abscess	25	21	23	20	0.49	1.415	0.25	1.3424	2.0
achy	23	21	22	20	0.45	1.3802	0.25	1.3424	2.0
aglow	24	21	23	20	0.47	1.3979	0.25	1.3424	2.0
Ajax	53	21	0	0	1.04	1.7324	0.25	1.3424	2.0
Alpine	65	21	6	4	1.27	1.8195	0.25	1.3424	2.0
Amor	43	21	20	14	0.84	1.6435	0.25	1.3424	2.0
annul	26	21	22	19	0.51	1.4314	0.25	1.3424	2.0
anthill	29	21	29	21	0.57	1.4771	0.25	1.3424	2.0
appraised	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
Asians	24	21	1	1	0.47	1.3979	0.25	1.3424	2.0
baboons	34	21	31	21	0.67	1.5441	0.25	1.3424	2.0
backers	34	21	32	20	0.67	1.5441	0.25	1.3424	2.0
Baltic	30	21	2	1	0.59	1.4914	0.25	1.3424	2.0
Beagle	64	21	24	16	1.25	1.8129	0.25	1.3424	2.0
Beastie	35	21	17	7	0.69	1.5563	0.25	1.3424	2.0
bellow	23	21	17	16	0.45	1.3802	0.25	1.3424	2.0
Bellows	41	21	11	10	0.8	1.6232	0.25	1.3424	2.0
bereaved	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
birdcage	24	21	21	19	0.47	1.3979	0.25	1.3424	2.0
blameless	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
Blowfish	31	21	15	11	0.61	1.5051	0.25	1.3424	2.0
boarder	29	21	27	19	0.57	1.4771	0.25	1.3424	2.0
Boise	40	21	0	0	0.78	1.6128	0.25	1.3424	2.0
bolder	27	21	26	20	0.53	1.4472	0.25	1.3424	2.0
Bowers	60	21	3	3	1.18	1.7853	0.25	1.3424	2.0
breakfasts	23	21	21	19	0.45	1.3802	0.25	1.3424	2.0
burping	24	21	22	21	0.47	1.3979	0.25	1.3424	2.0
canyons	31	21	29	20	0.61	1.5051	0.25	1.3424	2.0
capers	32	21	28	19	0.63	1.5185	0.25	1.3424	2.0
capsized	23	21	21	19	0.45	1.3802	0.25	1.3424	2.0
cauldron	24	21	22	19	0.47	1.3979	0.25	1.3424	2.0
cayenne	38	21	19	15	0.75	1.5911	0.25	1.3424	2.0
clockwise	26	21	17	15	0.51	1.4314	0.25	1.3424	2.0
clotting	27	21	27	21	0.53	1.4472	0.25	1.3424	2.0
Colleen	35	21	0	0	0.69	1.5563	0.25	1.3424	2.0
conquers	25	21	24	21	0.49	1.415	0.25	1.3424	2.0
couches	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
Cougars	26	21	6	6	0.51	1.4314	0.25	1.3424	2.0
coursing	24	21	24	21	0.47	1.3979	0.25	1.3424	2.0
cranny	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
credence	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
Crocker	25	21	1	1	0.49	1.415	0.25	1.3424	2.0
crumbled	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
cupboards	24	21	23	20	0.47	1.3979	0.25	1.3424	2.0
Curie	95	21	4	2	1.86	1.9823	0.25	1.3424	2.0
Cutler	146	21	3	3	2.86	2.1673	0.25	1.3424	2.0
Cyrus	171	21	0	0	3.35	2.2355	0.25	1.3424	2.0
Danube	31	21	0	0	0.61	1.5051	0.25	1.3424	2.0
daydreams	25	21	23	19	0.49	1.415	0.25	1.3424	2.0
devilish	26	21	25	20	0.51	1.4314	0.25	1.3424	2.0
Diddy	27	21	3	3	0.53	1.4472	0.25	1.3424	2.0
divvy	22	21	17	17	0.43	1.3617	0.25	1.3424	2.0
doggies	24	21	22	19	0.47	1.3979	0.25	1.3424	2.0
donkeys	35	21	25	18	0.69	1.5563	0.25	1.3424	2.0
drafting	22	21	21	20	0.43	1.3617	0.25	1.3424	2.0
dramas	22	21	20	19	0.43	1.3617	0.25	1.3424	2.0
dreamland	23	21	20	18	0.45	1.3802	0.25	1.3424	2.0
Dresden	34	21	2	2	0.67	1.5441	0.25	1.3424	2.0
drizzle	22	21	21	21	0.43	1.3617	0.25	1.3424	2.0
dumbbell	25	21	21	19	0.49	1.415	0.25	1.3424	2.0
Durham	56	21	0	0	1.1	1.7559	0.25	1.3424	2.0
eighteenth	23	21	14	13	0.45	1.3802	0.25	1.3424	2.0
emeralds	37	21	32	18	0.73	1.5798	0.25	1.3424	2.0
enzyme	54	21	52	19	1.06	1.7404	0.25	1.3424	2.0
ermine	35	21	25	19	0.69	1.5563	0.25	1.3424	2.0
Euro	31	21	9	5	0.61	1.5051	0.25	1.3424	2.0
fathoms	29	21	29	21	0.57	1.4771	0.25	1.3424	2.0
fatigues	22	21	20	20	0.43	1.3617	0.25	1.3424	2.0
feasting	22	21	20	20	0.43	1.3617	0.25	1.3424	2.0
fennel	39	21	25	15	0.76	1.6021	0.25	1.3424	2.0
fielder	28	21	23	19	0.55	1.4624	0.25	1.3424	2.0
flaccid	24	21	19	18	0.47	1.3979	0.25	1.3424	2.0
foliage	27	21	26	20	0.53	1.4472	0.25	1.3424	2.0
foothills	26	21	25	20	0.51	1.4314	0.25	1.3424	2.0
forbade	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
freebies	24	21	21	20	0.47	1.3979	0.25	1.3424	2.0
fullness	24	21	23	20	0.47	1.3979	0.25	1.3424	2.0
Garvey	36	21	0	0	0.71	1.5682	0.25	1.3424	2.0
gaudy	21	21	20	20	0.41	1.3424	0.25	1.3424	2.0
glancing	21	21	20	20	0.41	1.3424	0.25	1.3424	2.0
glaring	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
glories	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
Gonzo	100	21	6	6	1.96	2.0043	0.25	1.3424	2.0
groundhog	76	21	42	9	1.49	1.8865	0.25	1.3424	2.0
guesswork	22	21	21	20	0.43	1.3617	0.25	1.3424	2.0
guesthouse	38	21	35	20	0.75	1.5911	0.25	1.3424	2.0
Haitian	51	21	6	2	1.0	1.716	0.25	1.3424	2.0
halter	26	21	23	18	0.51	1.4314	0.25	1.3424	2.0
Hansel	68	21	0	0	1.33	1.8388	0.25	1.3424	2.0
herein	21	21	14	14	0.41	1.3424	0.25	1.3424	2.0
hospice	34	21	27	19	0.67	1.5441	0.25	1.3424	2.0
hostel	29	21	29	21	0.57	1.4771	0.25	1.3424	2.0
households	26	21	26	21	0.51	1.4314	0.25	1.3424	2.0
hubcaps	27	21	27	21	0.53	1.4472	0.25	1.3424	2.0
Iceman	69	21	18	13	1.35	1.8451	0.25	1.3424	2.0
inane	22	21	21	21	0.43	1.3617	0.25	1.3424	2.0
indie	24	21	22	19	0.47	1.3979	0.25	1.3424	2.0
invoked	27	21	27	21	0.53	1.4472	0.25	1.3424	2.0
Jihad	39	21	13	10	0.76	1.6021	0.25	1.3424	2.0
Kiev	32	21	2	1	0.63	1.5185	0.25	1.3424	2.0
kinship	22	21	20	20	0.43	1.3617	0.25	1.3424	2.0
Laker	36	21	2	2	0.71	1.5682	0.25	1.3424	2.0
leases	33	21	32	20	0.65	1.5315	0.25	1.3424	2.0
Leno	37	21	0	0	0.73	1.5798	0.25	1.3424	2.0
Levi	81	21	0	0	1.59	1.9138	0.25	1.3424	2.0
lifeboats	31	21	29	19	0.61	1.5051	0.25	1.3424	2.0
liftoff	33	21	28	18	0.65	1.5315	0.25	1.3424	2.0
limestone	27	21	25	19	0.53	1.4472	0.25	1.3424	2.0
linguist	27	21	27	21	0.53	1.4472	0.25	1.3424	2.0
livid	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
lounging	21	21	18	18	0.41	1.3424	0.25	1.3424	2.0
luring	22	21	19	18	0.43	1.3617	0.25	1.3424	2.0
lusting	27	21	26	20	0.53	1.4472	0.25	1.3424	2.0
meanness	26	21	24	21	0.51	1.4314	0.25	1.3424	2.0
merging	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
metric	25	21	25	21	0.49	1.415	0.25	1.3424	2.0
Mina	139	21	2	1	2.73	2.1461	0.25	1.3424	2.0
misplace	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
Mondo	54	21	10	10	1.06	1.7404	0.25	1.3424	2.0
muddle	22	21	21	20	0.43	1.3617	0.25	1.3424	2.0
mutate	24	21	23	21	0.47	1.3979	0.25	1.3424	2.0
nerdy	24	21	23	21	0.47	1.3979	0.25	1.3424	2.0
nightstick	21	21	20	20	0.41	1.3424	0.25	1.3424	2.0
nobly	22	21	20	19	0.43	1.3617	0.25	1.3424	2.0
numbing	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
obeys	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
oldie	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
omens	43	21	22	16	0.84	1.6435	0.25	1.3424	2.0
opted	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
outcomes	22	21	21	20	0.43	1.3617	0.25	1.3424	2.0
outgrow	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
Parry	77	21	15	13	1.51	1.8921	0.25	1.3424	2.0
pasted	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
pathways	28	21	28	21	0.55	1.4624	0.25	1.3424	2.0
playhouse	33	21	23	12	0.65	1.5315	0.25	1.3424	2.0
ponce	25	21	14	11	0.49	1.415	0.25	1.3424	2.0
poppers	26	21	18	17	0.51	1.4314	0.25	1.3424	2.0
potted	24	21	22	20	0.47	1.3979	0.25	1.3424	2.0
praising	23	21	20	18	0.45	1.3802	0.25	1.3424	2.0
prelude	30	21	27	19	0.59	1.4914	0.25	1.3424	2.0
prevails	26	21	26	21	0.51	1.4314	0.25	1.3424	2.0
Pullman	42	21	0	0	0.82	1.6335	0.25	1.3424	2.0
pulsing	24	21	22	19	0.47	1.3979	0.25	1.3424	2.0
purring	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
Rawhide	56	21	11	10	1.1	1.7559	0.25	1.3424	2.0
recant	27	21	26	20	0.53	1.4472	0.25	1.3424	2.0
rednecks	23	21	20	18	0.45	1.3802	0.25	1.3424	2.0
redone	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
relayed	23	21	21	19	0.45	1.3802	0.25	1.3424	2.0
repaint	23	21	21	20	0.45	1.3802	0.25	1.3424	2.0
resents	24	21	22	20	0.47	1.3979	0.25	1.3424	2.0
resin	30	21	25	19	0.59	1.4914	0.25	1.3424	2.0
restrooms	23	21	20	18	0.45	1.3802	0.25	1.3424	2.0
retires	23	21	23	21	0.45	1.3802	0.25	1.3424	2.0
roughest	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
Royale	40	21	4	4	0.78	1.6128	0.25	1.3424	2.0
Ryder	67	21	0	0	1.31	1.8325	0.25	1.3424	2.0
sable	42	21	30	15	0.82	1.6335	0.25	1.3424	2.0
safeguards	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
Samba	29	21	14	13	0.57	1.4771	0.25	1.3424	2.0
scouted	23	21	22	20	0.45	1.3802	0.25	1.3424	2.0
seashells	32	21	28	21	0.63	1.5185	0.25	1.3424	2.0
seashore	24	21	23	20	0.47	1.3979	0.25	1.3424	2.0
shipwreck	27	21	25	20	0.53	1.4472	0.25	1.3424	2.0
Sigma	38	21	2	2	0.75	1.5911	0.25	1.3424	2.0
Skittles	27	21	7	7	0.53	1.4472	0.25	1.3424	2.0
soulful	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
squatters	25	21	21	19	0.49	1.415	0.25	1.3424	2.0
squirting	25	21	23	19	0.49	1.415	0.25	1.3424	2.0
stillness	22	21	21	20	0.43	1.3617	0.25	1.3424	2.0
Stonewall	37	21	6	6	0.73	1.5798	0.25	1.3424	2.0
streaking	31	21	27	17	0.61	1.5051	0.25	1.3424	2.0
Stronghold	60	21	24	20	1.18	1.7853	0.25	1.3424	2.0
Swivel	36	21	17	14	0.71	1.5682	0.25	1.3424	2.0
teaspoon	24	21	24	21	0.47	1.3979	0.25	1.3424	2.0
tether	24	21	23	20	0.47	1.3979	0.25	1.3424	2.0
textile	25	21	22	19	0.49	1.415	0.25	1.3424	2.0
thankless	21	21	20	20	0.41	1.3424	0.25	1.3424	2.0
thirties	26	21	25	20	0.51	1.4314	0.25	1.3424	2.0
tomcat	34	21	20	17	0.67	1.5441	0.25	1.3424	2.0
torrent	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
transforms	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
trifles	24	21	21	20	0.47	1.3979	0.25	1.3424	2.0
tugging	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
turbine	46	21	39	19	0.9	1.6721	0.25	1.3424	2.0
tweaking	27	21	26	21	0.53	1.4472	0.25	1.3424	2.0
unwed	27	21	26	20	0.53	1.4472	0.25	1.3424	2.0
upstart	21	21	19	19	0.41	1.3424	0.25	1.3424	2.0
varmint	40	21	37	20	0.78	1.6128	0.25	1.3424	2.0
vases	28	21	27	21	0.55	1.4624	0.25	1.3424	2.0
Verdi	34	21	1	1	0.67	1.5441	0.25	1.3424	2.0
vowels	28	21	26	21	0.55	1.4624	0.25	1.3424	2.0
waver	22	21	22	21	0.43	1.3617	0.25	1.3424	2.0
Winslow	58	21	1	1	1.14	1.7709	0.25	1.3424	2.0
yielded	21	21	21	21	0.41	1.3424	0.25	1.3424	2.0
zebras	26	21	24	20	0.51	1.4314	0.25	1.3424	2.0
abject	20	20	17	17	0.39	1.3222	0.24	1.3222	2.0
acclaimed	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
acquaint	20	20	17	17	0.39	1.3222	0.24	1.3222	2.0
Adolph	42	20	0	0	0.82	1.6335	0.24	1.3222	2.0
Afghan	29	20	8	8	0.57	1.4771	0.24	1.3222	2.0
agile	20	20	18	18	0.39	1.3222	0.24	1.3222	2.0
airhead	27	20	23	18	0.53	1.4472	0.24	1.3222	2.0
ajar	23	20	23	20	0.45	1.3802	0.24	1.3222	2.0
amok	26	20	19	19	0.51	1.4314	0.24	1.3222	2.0
argues	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
attest	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
avid	25	20	20	19	0.49	1.415	0.24	1.3222	2.0
Balkans	25	20	0	0	0.49	1.415	0.24	1.3222	2.0
ballads	22	20	20	18	0.43	1.3617	0.24	1.3222	2.0
bauble	22	20	21	19	0.43	1.3617	0.24	1.3222	2.0
beachhead	32	20	27	19	0.63	1.5185	0.24	1.3222	2.0
befriend	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
Bene	41	20	12	10	0.8	1.6232	0.24	1.3222	2.0
Berets	31	20	7	6	0.61	1.5051	0.24	1.3222	2.0
betters	21	20	20	19	0.41	1.3424	0.24	1.3222	2.0
Birdman	44	20	10	10	0.86	1.6532	0.24	1.3222	2.0
Bismarck	102	20	0	0	2.0	2.0128	0.24	1.3222	2.0
Blackbird	42	20	11	9	0.82	1.6335	0.24	1.3222	2.0
blazers	30	20	18	13	0.59	1.4914	0.24	1.3222	2.0
blinders	24	20	22	18	0.47	1.3979	0.24	1.3222	2.0
Bora	58	20	1	1	1.14	1.7709	0.24	1.3222	2.0
breakdowns	24	20	24	20	0.47	1.3979	0.24	1.3222	2.0
brokered	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
brutish	21	20	20	19	0.41	1.3424	0.24	1.3222	2.0
bungled	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
busboys	24	20	18	15	0.47	1.3979	0.24	1.3222	2.0
Cabot	85	20	1	1	1.67	1.9345	0.24	1.3222	2.0
Castor	67	20	19	14	1.31	1.8325	0.24	1.3222	2.0
caving	31	20	29	20	0.61	1.5051	0.24	1.3222	2.0
chimneys	29	20	28	20	0.57	1.4771	0.24	1.3222	2.0
chippy	25	20	22	18	0.49	1.415	0.24	1.3222	2.0
Chuckie	61	20	0	0	1.2	1.7924	0.24	1.3222	2.0
citrus	26	20	16	15	0.51	1.4314	0.24	1.3222	2.0
cloakroom	33	20	32	19	0.65	1.5315	0.24	1.3222	2.0
cobalt	30	20	18	11	0.59	1.4914	0.24	1.3222	2.0
coerce	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
compost	28	20	23	18	0.55	1.4624	0.24	1.3222	2.0
Concord	26	20	6	6	0.51	1.4314	0.24	1.3222	2.0
conjured	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
consults	21	20	20	20	0.41	1.3424	0.24	1.3222	2.0
cooker	34	20	23	18	0.67	1.5441	0.24	1.3222	2.0
coolant	35	20	33	20	0.69	1.5563	0.24	1.3222	2.0
Coolidge	31	20	0	0	0.61	1.5051	0.24	1.3222	2.0
coven	30	20	23	17	0.59	1.4914	0.24	1.3222	2.0
crayon	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
credo	34	20	30	17	0.67	1.5441	0.24	1.3222	2.0
Creole	55	20	1	1	1.08	1.7482	0.24	1.3222	2.0
curtsy	29	20	24	17	0.57	1.4771	0.24	1.3222	2.0
deduced	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
delude	22	20	21	19	0.43	1.3617	0.24	1.3222	2.0
departs	22	20	18	16	0.43	1.3617	0.24	1.3222	2.0
deter	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
Dingo	66	20	13	10	1.29	1.8261	0.24	1.3222	2.0
discourse	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
dissing	27	20	25	20	0.53	1.4472	0.24	1.3222	2.0
dissolves	21	20	19	18	0.41	1.3424	0.24	1.3222	2.0
distracts	21	20	15	15	0.41	1.3424	0.24	1.3222	2.0
doubtless	21	20	12	12	0.41	1.3424	0.24	1.3222	2.0
dozing	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
drier	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
duster	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
elude	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
emit	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
enriched	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
erupt	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
estranged	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
Ezra	166	20	0	0	3.25	2.2227	0.24	1.3222	2.0
farmland	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
Faulkner	30	20	0	0	0.59	1.4914	0.24	1.3222	2.0
faxes	27	20	25	20	0.53	1.4472	0.24	1.3222	2.0
flocking	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
Flounder	43	20	18	15	0.84	1.6435	0.24	1.3222	2.0
foregone	21	20	19	18	0.41	1.3424	0.24	1.3222	2.0
forger	31	20	31	20	0.61	1.5051	0.24	1.3222	2.0
Fourteenth	53	20	17	13	1.04	1.7324	0.24	1.3222	2.0
frazzled	23	20	23	20	0.45	1.3802	0.24	1.3222	2.0
futon	34	20	34	20	0.67	1.5441	0.24	1.3222	2.0
ganging	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
gimmicks	25	20	24	20	0.49	1.415	0.24	1.3222	2.0
gizzard	23	20	22	19	0.45	1.3802	0.24	1.3222	2.0
gnawing	21	20	19	19	0.41	1.3424	0.24	1.3222	2.0
grandest	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
gritty	23	20	23	20	0.45	1.3802	0.24	1.3222	2.0
grounding	28	20	28	20	0.55	1.4624	0.24	1.3222	2.0
gulag	22	20	11	10	0.43	1.3617	0.24	1.3222	2.0
Gummy	38	20	14	13	0.75	1.5911	0.24	1.3222	2.0
Gussie	67	20	0	0	1.31	1.8325	0.24	1.3222	2.0
hackers	59	20	46	16	1.16	1.7782	0.24	1.3222	2.0
haiku	24	20	21	19	0.47	1.3979	0.24	1.3222	2.0
handball	28	20	25	17	0.55	1.4624	0.24	1.3222	2.0
haughty	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
hearted	23	20	22	19	0.45	1.3802	0.24	1.3222	2.0
hollers	21	20	20	19	0.41	1.3424	0.24	1.3222	2.0
humdrum	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
hybrids	50	20	49	20	0.98	1.7076	0.24	1.3222	2.0
innards	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
jumpers	30	20	24	18	0.59	1.4914	0.24	1.3222	2.0
Kama	29	20	0	0	0.57	1.4771	0.24	1.3222	2.0
kismet	23	20	18	17	0.45	1.3802	0.24	1.3222	2.0
knickknacks	20	20	18	18	0.39	1.3222	0.24	1.3222	2.0
knotted	21	20	20	20	0.41	1.3424	0.24	1.3222	2.0
Kodak	26	20	0	0	0.51	1.4314	0.24	1.3222	2.0
Lansing	43	20	4	2	0.84	1.6435	0.24	1.3222	2.0
lashing	23	20	22	19	0.45	1.3802	0.24	1.3222	2.0
launchers	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
lawless	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
listings	26	20	24	19	0.51	1.4314	0.24	1.3222	2.0
looted	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
lukewarm	24	20	23	19	0.47	1.3979	0.24	1.3222	2.0
Mamie	48	20	0	0	0.94	1.6902	0.24	1.3222	2.0
marquee	27	20	24	18	0.53	1.4472	0.24	1.3222	2.0
Micah	109	20	0	0	2.14	2.0414	0.24	1.3222	2.0
migrate	21	20	20	19	0.41	1.3424	0.24	1.3222	2.0
Minion	47	20	21	15	0.92	1.6812	0.24	1.3222	2.0
minstrel	28	20	21	17	0.55	1.4624	0.24	1.3222	2.0
mirrored	23	20	20	18	0.45	1.3802	0.24	1.3222	2.0
mongoose	33	20	26	16	0.65	1.5315	0.24	1.3222	2.0
mournful	25	20	24	19	0.49	1.415	0.24	1.3222	2.0
neckties	24	20	22	19	0.47	1.3979	0.24	1.3222	2.0
Neuter	40	20	19	18	0.78	1.6128	0.24	1.3222	2.0
nonfat	25	20	22	18	0.49	1.415	0.24	1.3222	2.0
nuance	21	20	19	19	0.41	1.3424	0.24	1.3222	2.0
outbid	21	20	19	19	0.41	1.3424	0.24	1.3222	2.0
outreach	24	20	16	14	0.47	1.3979	0.24	1.3222	2.0
outweigh	24	20	24	20	0.47	1.3979	0.24	1.3222	2.0
pairing	24	20	22	18	0.47	1.3979	0.24	1.3222	2.0
palsy	27	20	25	18	0.53	1.4472	0.24	1.3222	2.0
papal	27	20	19	14	0.53	1.4472	0.24	1.3222	2.0
pauper	25	20	21	20	0.49	1.415	0.24	1.3222	2.0
peacetime	22	20	21	19	0.43	1.3617	0.24	1.3222	2.0
peacocks	23	20	17	17	0.45	1.3802	0.24	1.3222	2.0
perfumes	29	20	27	19	0.57	1.4771	0.24	1.3222	2.0
playoff	31	20	29	19	0.61	1.5051	0.24	1.3222	2.0
plucking	21	20	18	17	0.41	1.3424	0.24	1.3222	2.0
poacher	26	20	25	19	0.51	1.4314	0.24	1.3222	2.0
Polack	41	20	2	1	0.8	1.6232	0.24	1.3222	2.0
Poppa	45	20	13	10	0.88	1.6628	0.24	1.3222	2.0
prelim	30	20	27	19	0.59	1.4914	0.24	1.3222	2.0
purging	26	20	24	18	0.51	1.4314	0.24	1.3222	2.0
quizzes	23	20	21	19	0.45	1.3802	0.24	1.3222	2.0
rallied	20	20	20	20	0.39	1.3222	0.24	1.3222	2.0
ranging	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
rhinestones	28	20	23	16	0.55	1.4624	0.24	1.3222	2.0
roomy	20	20	18	18	0.39	1.3222	0.24	1.3222	2.0
Rousseau	51	20	0	0	1.0	1.716	0.24	1.3222	2.0
Saddles	37	20	18	18	0.73	1.5798	0.24	1.3222	2.0
saffron	31	20	18	16	0.61	1.5051	0.24	1.3222	2.0
sauces	25	20	24	20	0.49	1.415	0.24	1.3222	2.0
serpents	27	20	27	20	0.53	1.4472	0.24	1.3222	2.0
shimmer	28	20	26	19	0.55	1.4624	0.24	1.3222	2.0
shredding	32	20	30	19	0.63	1.5185	0.24	1.3222	2.0
signaled	22	20	21	20	0.43	1.3617	0.24	1.3222	2.0
skated	24	20	23	19	0.47	1.3979	0.24	1.3222	2.0
sliver	23	20	23	20	0.45	1.3802	0.24	1.3222	2.0
soapbox	24	20	24	20	0.47	1.3979	0.24	1.3222	2.0
softness	24	20	24	20	0.47	1.3979	0.24	1.3222	2.0
spacing	28	20	23	18	0.55	1.4624	0.24	1.3222	2.0
Spanky	62	20	1	1	1.22	1.7993	0.24	1.3222	2.0
sparrows	26	20	21	19	0.51	1.4314	0.24	1.3222	2.0
Speedway	30	20	9	7	0.59	1.4914	0.24	1.3222	2.0
steadfast	22	20	22	20	0.43	1.3617	0.24	1.3222	2.0
stepson	27	20	27	20	0.53	1.4472	0.24	1.3222	2.0
stifled	20	20	19	19	0.39	1.3222	0.24	1.3222	2.0
stingers	43	20	25	12	0.84	1.6435	0.24	1.3222	2.0
stoic	21	20	17	16	0.41	1.3424	0.24	1.3222	2.0
Suffolk	22	20	0	0	0.43	1.3617	0.24	1.3222	2.0
tailgate	23	20	22	19	0.45	1.3802	0.24	1.3222	2.0
tailpipe	25	20	25	20	0.49	1.415	0.24	1.3222	2.0
tater	25	20	15	11	0.49	1.415	0.24	1.3222	2.0
template	21	20	20	19	0.41	1.3424	0.24	1.3222	2.0
temptress	23	20	22	20	0.45	1.3802	0.24	1.3222	2.0
thruster	26	20	20	16	0.51	1.4314	0.24	1.3222	2.0
tightrope	24	20	24	20	0.47	1.3979	0.24	1.3222	2.0
Toro	135	20	19	7	2.65	2.1335	0.24	1.3222	2.0
totalled	22	20	19	17	0.43	1.3617	0.24	1.3222	2.0
trembled	21	20	21	20	0.41	1.3424	0.24	1.3222	2.0
triples	22	20	18	18	0.43	1.3617	0.24	1.3222	2.0
truffle	23	20	20	17	0.45	1.3802	0.24	1.3222	2.0
Tubby	31	20	10	8	0.61	1.5051	0.24	1.3222	2.0
tussle	24	20	21	19	0.47	1.3979	0.24	1.3222	2.0
